
"These predictions were generated by FAST (v6.10a-jmj, 21-Feb-2007) on 01-Apr-2007 at 16:56:40."
"The aerodynamic calculations were made by AeroDyn (12.60i-pjm, 16-Nov-2006)."

 NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	WindVxi	GenPwr	RotSpeed	OoPDefl1	IPDefl1	OoPDefl2	IPDefl2	OoPDefl3	IPDefl3	RootFxc1	RootFyc1	RootFzc1	RotTorq
   (sec)	(m/sec)	(kW)	(rpm)	(m)	(m)	(m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kN·m)
222.15	9.632E+00	1.826E+03	9.258E+00	3.727E+00	-6.220E-01	2.433E+00	-3.936E-01	3.991E+00	1.996E-02	1.592E+02	-1.211E+02	2.150E+02	2.004E+03
222.20	9.795E+00	1.826E+03	9.258E+00	3.738E+00	-6.389E-01	2.381E+00	-3.723E-01	4.053E+00	1.203E-02	1.621E+02	-1.270E+02	2.198E+02	2.014E+03
222.25	9.865E+00	1.827E+03	9.259E+00	3.734E+00	-6.570E-01	2.347E+00	-3.517E-01	4.089E+00	7.335E-03	1.658E+02	-1.332E+02	2.258E+02	2.018E+03
222.30	9.703E+00	1.828E+03	9.261E+00	3.720E+00	-6.756E-01	2.326E+00	-3.306E-01	4.096E+00	6.561E-03	1.678E+02	-1.398E+02	2.329E+02	2.021E+03
222.35	9.626E+00	1.828E+03	9.262E+00	3.699E+00	-6.937E-01	2.314E+00	-3.078E-01	4.074E+00	9.563E-03	1.690E+02	-1.466E+02	2.384E+02	2.021E+03
222.40	9.688E+00	1.829E+03	9.263E+00	3.670E+00	-7.110E-01	2.308E+00	-2.839E-01	4.028E+00	1.509E-02	1.665E+02	-1.531E+02	2.446E+02	2.017E+03
222.45	9.580E+00	1.830E+03	9.262E+00	3.630E+00	-7.271E-01	2.309E+00	-2.602E-01	3.963E+00	2.100E-02	1.649E+02	-1.604E+02	2.512E+02	2.003E+03
222.50	9.357E+00	1.830E+03	9.260E+00	3.582E+00	-7.420E-01	2.319E+00	-2.374E-01	3.882E+00	2.547E-02	1.605E+02	-1.662E+02	2.581E+02	1.982E+03
222.55	9.243E+00	1.830E+03	9.259E+00	3.530E+00	-7.553E-01	2.342E+00	-2.163E-01	3.785E+00	2.728E-02	1.554E+02	-1.704E+02	2.650E+02	1.961E+03
222.60	9.098E+00	1.830E+03	9.260E+00	3.476E+00	-7.655E-01	2.380E+00	-1.964E-01	3.674E+00	2.656E-02	1.519E+02	-1.745E+02	2.717E+02	1.959E+03
222.65	8.991E+00	1.829E+03	9.260E+00	3.421E+00	-7.716E-01	2.437E+00	-1.781E-01	3.557E+00	2.311E-02	1.491E+02	-1.789E+02	2.798E+02	1.976E+03
222.70	8.939E+00	1.829E+03	9.258E+00	3.362E+00	-7.738E-01	2.517E+00	-1.627E-01	3.442E+00	1.513E-02	1.465E+02	-1.822E+02	2.875E+02	1.994E+03
222.75	9.098E+00	1.829E+03	9.256E+00	3.300E+00	-7.725E-01	2.620E+00	-1.513E-01	3.340E+00	1.364E-03	1.451E+02	-1.840E+02	2.943E+02	2.004E+03
222.80	9.320E+00	1.829E+03	9.258E+00	3.234E+00	-7.670E-01	2.744E+00	-1.429E-01	3.263E+00	-1.729E-02	1.450E+02	-1.850E+02	3.028E+02	2.015E+03
222.85	9.329E+00	1.830E+03	9.262E+00	3.170E+00	-7.575E-01	2.871E+00	-1.356E-01	3.217E+00	-3.962E-02	1.481E+02	-1.860E+02	3.116E+02	2.032E+03
222.90	9.302E+00	1.831E+03	9.265E+00	3.110E+00	-7.448E-01	2.987E+00	-1.270E-01	3.202E+00	-6.382E-02	1.501E+02	-1.862E+02	3.203E+02	2.050E+03
222.95	9.399E+00	1.832E+03	9.267E+00	3.057E+00	-7.306E-01	3.078E+00	-1.166E-01	3.214E+00	-8.845E-02	1.489E+02	-1.854E+02	3.288E+02	2.057E+03
223.00	9.512E+00	1.833E+03	9.268E+00	3.015E+00	-7.173E-01	3.141E+00	-1.051E-01	3.248E+00	-1.125E-01	1.501E+02	-1.851E+02	3.370E+02	2.044E+03
223.05	9.509E+00	1.834E+03	9.270E+00	2.984E+00	-7.064E-01	3.184E+00	-9.298E-02	3.300E+00	-1.342E-01	1.481E+02	-1.841E+02	3.470E+02	2.020E+03
223.10	9.504E+00	1.835E+03	9.272E+00	2.962E+00	-6.985E-01	3.217E+00	-8.068E-02	3.364E+00	-1.530E-01	1.458E+02	-1.841E+02	3.551E+02	2.000E+03
223.15	9.423E+00	1.835E+03	9.275E+00	2.944E+00	-6.942E-01	3.251E+00	-6.891E-02	3.433E+00	-1.682E-01	1.451E+02	-1.850E+02	3.638E+02	1.994E+03
223.20	9.352E+00	1.836E+03	9.275E+00	2.928E+00	-6.942E-01	3.286E+00	-5.838E-02	3.502E+00	-1.809E-01	1.429E+02	-1.849E+02	3.737E+02	1.996E+03
223.25	9.137E+00	1.836E+03	9.274E+00	2.916E+00	-6.988E-01	3.319E+00	-4.972E-02	3.565E+00	-1.932E-01	1.425E+02	-1.846E+02	3.819E+02	1.996E+03
223.30	8.969E+00	1.836E+03	9.276E+00	2.908E+00	-7.062E-01	3.346E+00	-4.169E-02	3.620E+00	-2.053E-01	1.428E+02	-1.839E+02	3.905E+02	2.003E+03
223.35	8.958E+00	1.837E+03	9.282E+00	2.903E+00	-7.133E-01	3.360E+00	-3.208E-02	3.665E+00	-2.170E-01	1.446E+02	-1.833E+02	4.000E+02	2.029E+03
223.40	9.093E+00	1.838E+03	9.286E+00	2.904E+00	-7.182E-01	3.357E+00	-1.971E-02	3.703E+00	-2.299E-01	1.457E+02	-1.833E+02	4.079E+02	2.062E+03
223.45	9.114E+00	1.840E+03	9.288E+00	2.915E+00	-7.214E-01	3.337E+00	-5.085E-03	3.735E+00	-2.460E-01	1.463E+02	-1.826E+02	4.159E+02	2.082E+03
223.50	9.137E+00	1.842E+03	9.291E+00	2.938E+00	-7.226E-01	3.306E+00	1.091E-02	3.761E+00	-2.670E-01	1.478E+02	-1.805E+02	4.242E+02	2.079E+03
223.55	9.181E+00	1.844E+03	9.296E+00	2.968E+00	-7.195E-01	3.273E+00	2.802E-02	3.779E+00	-2.928E-01	1.466E+02	-1.770E+02	4.318E+02	2.064E+03
223.60	9.294E+00	1.846E+03	9.301E+00	2.997E+00	-7.100E-01	3.250E+00	4.530E-02	3.791E+00	-3.224E-01	1.439E+02	-1.725E+02	4.382E+02	2.051E+03
223.65	9.384E+00	1.848E+03	9.306E+00	3.018E+00	-6.936E-01	3.245E+00	6.080E-02	3.794E+00	-3.550E-01	1.429E+02	-1.669E+02	4.451E+02	2.043E+03
223.70	9.332E+00	1.849E+03	9.310E+00	3.027E+00	-6.708E-01	3.261E+00	7.277E-02	3.784E+00	-3.892E-01	1.430E+02	-1.606E+02	4.521E+02	2.039E+03
223.75	9.177E+00	1.851E+03	9.313E+00	3.019E+00	-6.425E-01	3.297E+00	8.010E-02	3.752E+00	-4.226E-01	1.434E+02	-1.542E+02	4.585E+02	2.035E+03
223.80	9.181E+00	1.852E+03	9.316E+00	2.992E+00	-6.107E-01	3.354E+00	8.205E-02	3.692E+00	-4.524E-01	1.427E+02	-1.470E+02	4.654E+02	2.035E+03
223.85	9.175E+00	1.854E+03	9.319E+00	2.952E+00	-5.780E-01	3.436E+00	7.812E-02	3.604E+00	-4.765E-01	1.446E+02	-1.398E+02	4.729E+02	2.039E+03
223.90	9.016E+00	1.855E+03	9.321E+00	2.904E+00	-5.465E-01	3.539E+00	6.864E-02	3.494E+00	-4.942E-01	1.439E+02	-1.320E+02	4.800E+02	2.043E+03
223.95	8.928E+00	1.857E+03	9.323E+00	2.852E+00	-5.176E-01	3.658E+00	5.483E-02	3.382E+00	-5.061E-01	1.402E+02	-1.243E+02	4.862E+02	2.044E+03
224.00	8.843E+00	1.858E+03	9.323E+00	2.796E+00	-4.927E-01	3.780E+00	3.809E-02	3.281E+00	-5.135E-01	1.368E+02	-1.173E+02	4.919E+02	2.036E+03
224.05	8.746E+00	1.860E+03	9.325E+00	2.739E+00	-4.724E-01	3.897E+00	2.028E-02	3.197E+00	-5.174E-01	1.329E+02	-1.103E+02	4.979E+02	2.023E+03
224.10	8.692E+00	1.861E+03	9.327E+00	2.681E+00	-4.557E-01	4.002E+00	3.897E-03	3.130E+00	-5.180E-01	1.288E+02	-1.049E+02	5.038E+02	2.017E+03
224.15	8.708E+00	1.862E+03	9.328E+00	2.621E+00	-4.421E-01	4.094E+00	-9.682E-03	3.075E+00	-5.167E-01	1.259E+02	-9.989E+01	5.096E+02	2.017E+03
224.20	8.582E+00	1.862E+03	9.327E+00	2.567E+00	-4.317E-01	4.171E+00	-1.981E-02	3.032E+00	-5.162E-01	1.248E+02	-9.467E+01	5.151E+02	2.019E+03
224.25	8.590E+00	1.863E+03	9.328E+00	2.524E+00	-4.235E-01	4.234E+00	-2.601E-02	3.003E+00	-5.191E-01	1.233E+02	-8.979E+01	5.189E+02	2.021E+03
224.30	8.533E+00	1.864E+03	9.329E+00	2.491E+00	-4.155E-01	4.284E+00	-2.793E-02	2.988E+00	-5.266E-01	1.248E+02	-8.358E+01	5.223E+02	2.025E+03
224.35	8.599E+00	1.865E+03	9.329E+00	2.471E+00	-4.059E-01	4.316E+00	-2.585E-02	2.989E+00	-5.392E-01	1.274E+02	-7.773E+01	5.245E+02	2.031E+03
224.40	8.674E+00	1.865E+03	9.329E+00	2.462E+00	-3.933E-01	4.324E+00	-2.027E-02	3.010E+00	-5.573E-01	1.309E+02	-7.169E+01	5.265E+02	2.033E+03
224.45	8.447E+00	1.866E+03	9.329E+00	2.465E+00	-3.776E-01	4.301E+00	-1.229E-02	3.057E+00	-5.817E-01	1.342E+02	-6.345E+01	5.291E+02	2.029E+03
224.50	8.268E+00	1.867E+03	9.330E+00	2.484E+00	-3.579E-01	4.242E+00	-2.248E-03	3.132E+00	-6.120E-01	1.379E+02	-5.473E+01	5.317E+02	2.026E+03
224.55	8.178E+00	1.867E+03	9.330E+00	2.523E+00	-3.346E-01	4.150E+00	8.479E-03	3.232E+00	-6.468E-01	1.400E+02	-4.724E+01	5.330E+02	2.024E+03
224.60	8.229E+00	1.868E+03	9.330E+00	2.580E+00	-3.097E-01	4.036E+00	1.755E-02	3.341E+00	-6.838E-01	1.413E+02	-3.715E+01	5.338E+02	2.023E+03
224.65	8.435E+00	1.868E+03	9.330E+00	2.650E+00	-2.835E-01	3.914E+00	2.263E-02	3.443E+00	-7.196E-01	1.424E+02	-2.680E+01	5.336E+02	2.023E+03
224.70	8.564E+00	1.869E+03	9.331E+00	2.722E+00	-2.558E-01	3.797E+00	2.211E-02	3.525E+00	-7.502E-01	1.443E+02	-1.704E+01	5.329E+02	2.026E+03
224.75	8.588E+00	1.869E+03	9.330E+00	2.789E+00	-2.277E-01	3.695E+00	1.503E-02	3.580E+00	-7.732E-01	1.473E+02	-7.788E+00	5.324E+02	2.030E+03
224.80	8.566E+00	1.870E+03	9.330E+00	2.851E+00	-2.013E-01	3.615E+00	1.406E-03	3.610E+00	-7.884E-01	1.500E+02	2.918E+00	5.323E+02	2.031E+03
224.85	8.596E+00	1.870E+03	9.331E+00	2.916E+00	-1.783E-01	3.558E+00	-1.747E-02	3.620E+00	-7.961E-01	1.529E+02	1.305E+01	5.323E+02	2.030E+03
224.90	8.475E+00	1.870E+03	9.332E+00	2.994E+00	-1.599E-01	3.518E+00	-3.901E-02	3.610E+00	-7.966E-01	1.543E+02	2.192E+01	5.316E+02	2.034E+03
224.95	8.291E+00	1.871E+03	9.332E+00	3.092E+00	-1.480E-01	3.488E+00	-6.145E-02	3.582E+00	-7.912E-01	1.534E+02	3.003E+01	5.301E+02	2.038E+03
225.00	8.128E+00	1.871E+03	9.333E+00	3.202E+00	-1.428E-01	3.465E+00	-8.315E-02	3.537E+00	-7.811E-01	1.536E+02	3.749E+01	5.276E+02	2.040E+03
225.05	8.134E+00	1.872E+03	9.335E+00	3.303E+00	-1.419E-01	3.447E+00	-1.026E-01	3.478E+00	-7.674E-01	1.577E+02	4.366E+01	5.246E+02	2.044E+03
225.10	8.200E+00	1.873E+03	9.338E+00	3.381E+00	-1.426E-01	3.441E+00	-1.192E-01	3.412E+00	-7.513E-01	1.666E+02	4.790E+01	5.221E+02	2.054E+03
225.15	8.295E+00	1.874E+03	9.342E+00	3.434E+00	-1.428E-01	3.460E+00	-1.336E-01	3.340E+00	-7.346E-01	1.777E+02	5.273E+01	5.191E+02	2.071E+03
225.20	8.292E+00	1.875E+03	9.344E+00	3.473E+00	-1.422E-01	3.515E+00	-1.481E-01	3.261E+00	-7.191E-01	1.880E+02	5.662E+01	5.162E+02	2.081E+03
225.25	8.151E+00	1.877E+03	9.347E+00	3.511E+00	-1.410E-01	3.606E+00	-1.647E-01	3.181E+00	-7.078E-01	1.951E+02	6.140E+01	5.133E+02	2.079E+03
225.30	8.058E+00	1.878E+03	9.353E+00	3.555E+00	-1.373E-01	3.719E+00	-1.817E-01	3.104E+00	-7.011E-01	1.955E+02	6.767E+01	5.080E+02	2.079E+03
225.35	8.157E+00	1.880E+03	9.358E+00	3.601E+00	-1.288E-01	3.832E+00	-1.978E-01	3.039E+00	-6.987E-01	1.886E+02	7.423E+01	5.015E+02	2.083E+03
225.40	8.247E+00	1.882E+03	9.361E+00	3.637E+00	-1.147E-01	3.928E+00	-2.133E-01	2.992E+00	-7.008E-01	1.833E+02	7.984E+01	4.951E+02	2.083E+03
225.45	8.442E+00	1.883E+03	9.366E+00	3.646E+00	-9.457E-02	4.000E+00	-2.289E-01	2.963E+00	-7.060E-01	1.807E+02	8.637E+01	4.890E+02	2.079E+03
225.50	8.515E+00	1.885E+03	9.371E+00	3.622E+00	-6.847E-02	4.048E+00	-2.452E-01	2.950E+00	-7.121E-01	1.822E+02	9.323E+01	4.824E+02	2.080E+03
225.55	8.634E+00	1.887E+03	9.374E+00	3.567E+00	-3.823E-02	4.084E+00	-2.648E-01	2.953E+00	-7.180E-01	1.872E+02	9.969E+01	4.780E+02	2.080E+03
225.60	8.901E+00	1.889E+03	9.379E+00	3.495E+00	-6.574E-03	4.113E+00	-2.892E-01	2.976E+00	-7.232E-01	1.927E+02	1.067E+02	4.740E+02	2.078E+03
225.65	8.988E+00	1.891E+03	9.384E+00	3.421E+00	2.426E-02	4.140E+00	-3.184E-01	3.017E+00	-7.266E-01	1.942E+02	1.146E+02	4.678E+02	2.082E+03
225.70	8.947E+00	1.893E+03	9.388E+00	3.364E+00	5.181E-02	4.166E+00	-3.525E-01	3.073E+00	-7.269E-01	1.924E+02	1.212E+02	4.618E+02	2.086E+03
225.75	8.769E+00	1.895E+03	9.393E+00	3.330E+00	7.394E-02	4.192E+00	-3.910E-01	3.136E+00	-7.227E-01	1.867E+02	1.272E+02	4.561E+02	2.090E+03
225.80	8.684E+00	1.898E+03	9.400E+00	3.322E+00	9.024E-02	4.216E+00	-4.315E-01	3.197E+00	-7.122E-01	1.771E+02	1.334E+02	4.484E+02	2.103E+03
225.85	8.658E+00	1.900E+03	9.408E+00	3.330E+00	1.014E-01	4.230E+00	-4.713E-01	3.245E+00	-6.938E-01	1.703E+02	1.374E+02	4.413E+02	2.124E+03
225.90	8.704E+00	1.903E+03	9.414E+00	3.345E+00	1.074E-01	4.215E+00	-5.069E-01	3.274E+00	-6.682E-01	1.679E+02	1.403E+02	4.359E+02	2.141E+03
225.95	8.749E+00	1.907E+03	9.420E+00	3.365E+00	1.081E-01	4.162E+00	-5.356E-01	3.281E+00	-6.376E-01	1.678E+02	1.436E+02	4.291E+02	2.145E+03
226.00	8.690E+00	1.910E+03	9.424E+00	3.395E+00	1.035E-01	4.073E+00	-5.563E-01	3.269E+00	-6.046E-01	1.705E+02	1.459E+02	4.216E+02	2.129E+03
226.05	8.527E+00	1.914E+03	9.429E+00	3.439E+00	9.445E-02	3.959E+00	-5.689E-01	3.238E+00	-5.708E-01	1.785E+02	1.461E+02	4.154E+02	2.102E+03
226.10	8.459E+00	1.916E+03	9.435E+00	3.503E+00	8.245E-02	3.837E+00	-5.735E-01	3.191E+00	-5.379E-01	1.842E+02	1.453E+02	4.077E+02	2.080E+03
226.15	8.557E+00	1.918E+03	9.437E+00	3.585E+00	6.825E-02	3.720E+00	-5.718E-01	3.130E+00	-5.080E-01	1.881E+02	1.433E+02	3.976E+02	2.063E+03
226.20	8.444E+00	1.920E+03	9.434E+00	3.681E+00	5.161E-02	3.610E+00	-5.666E-01	3.056E+00	-4.833E-01	1.902E+02	1.421E+02	3.896E+02	2.038E+03
226.25	8.300E+00	1.921E+03	9.431E+00	3.787E+00	3.334E-02	3.509E+00	-5.603E-01	2.964E+00	-4.651E-01	1.898E+02	1.422E+02	3.806E+02	2.011E+03
226.30	8.314E+00	1.921E+03	9.430E+00	3.889E+00	1.619E-02	3.415E+00	-5.538E-01	2.854E+00	-4.518E-01	1.890E+02	1.418E+02	3.690E+02	1.998E+03
226.35	8.282E+00	1.921E+03	9.430E+00	3.975E+00	3.189E-03	3.323E+00	-5.481E-01	2.734E+00	-4.408E-01	1.913E+02	1.412E+02	3.603E+02	2.010E+03
226.40	8.394E+00	1.921E+03	9.429E+00	4.037E+00	-4.214E-03	3.230E+00	-5.446E-01	2.619E+00	-4.313E-01	1.943E+02	1.408E+02	3.519E+02	2.039E+03
226.45	8.460E+00	1.922E+03	9.427E+00	4.074E+00	-6.178E-03	3.139E+00	-5.455E-01	2.520E+00	-4.225E-01	1.992E+02	1.396E+02	3.414E+02	2.068E+03
226.50	8.382E+00	1.923E+03	9.425E+00	4.089E+00	-3.945E-03	3.059E+00	-5.526E-01	2.446E+00	-4.124E-01	2.052E+02	1.387E+02	3.327E+02	2.087E+03
226.55	8.188E+00	1.924E+03	9.426E+00	4.092E+00	3.755E-04	3.004E+00	-5.669E-01	2.402E+00	-3.992E-01	2.106E+02	1.383E+02	3.256E+02	2.093E+03
226.60	7.975E+00	1.925E+03	9.428E+00	4.094E+00	4.879E-03	2.981E+00	-5.879E-01	2.386E+00	-3.818E-01	2.124E+02	1.378E+02	3.168E+02	2.093E+03
226.65	7.843E+00	1.926E+03	9.430E+00	4.099E+00	8.297E-03	2.992E+00	-6.140E-01	2.393E+00	-3.587E-01	2.104E+02	1.360E+02	3.079E+02	2.093E+03
226.70	7.749E+00	1.927E+03	9.430E+00	4.100E+00	9.497E-03	3.032E+00	-6.436E-01	2.418E+00	-3.300E-01	2.059E+02	1.349E+02	3.015E+02	2.085E+03
226.75	7.782E+00	1.928E+03	9.430E+00	4.084E+00	8.564E-03	3.094E+00	-6.748E-01	2.456E+00	-2.979E-01	2.012E+02	1.323E+02	2.934E+02	2.069E+03
226.80	7.876E+00	1.929E+03	9.428E+00	4.040E+00	5.743E-03	3.168E+00	-7.055E-01	2.510E+00	-2.641E-01	1.989E+02	1.277E+02	2.850E+02	2.047E+03
226.85	7.984E+00	1.929E+03	9.427E+00	3.966E+00	1.162E-03	3.244E+00	-7.332E-01	2.581E+00	-2.307E-01	1.992E+02	1.244E+02	2.800E+02	2.029E+03
226.90	8.002E+00	1.928E+03	9.426E+00	3.873E+00	-5.722E-03	3.312E+00	-7.560E-01	2.672E+00	-2.004E-01	1.990E+02	1.191E+02	2.734E+02	2.027E+03
226.95	8.047E+00	1.928E+03	9.423E+00	3.782E+00	-1.727E-02	3.366E+00	-7.734E-01	2.787E+00	-1.766E-01	1.979E+02	1.137E+02	2.668E+02	2.031E+03
227.00	8.225E+00	1.927E+03	9.422E+00	3.711E+00	-3.461E-02	3.401E+00	-7.843E-01	2.927E+00	-1.604E-01	1.938E+02	1.085E+02	2.611E+02	2.043E+03
227.05	8.248E+00	1.927E+03	9.422E+00	3.671E+00	-5.742E-02	3.411E+00	-7.873E-01	3.083E+00	-1.516E-01	1.883E+02	1.017E+02	2.547E+02	2.062E+03
227.10	8.249E+00	1.927E+03	9.424E+00	3.662E+00	-8.408E-02	3.394E+00	-7.815E-01	3.243E+00	-1.486E-01	1.796E+02	9.547E+01	2.491E+02	2.089E+03
227.15	8.298E+00	1.928E+03	9.427E+00	3.674E+00	-1.123E-01	3.352E+00	-7.682E-01	3.386E+00	-1.490E-01	1.746E+02	8.772E+01	2.427E+02	2.117E+03
227.20	8.247E+00	1.929E+03	9.432E+00	3.698E+00	-1.390E-01	3.292E+00	-7.494E-01	3.494E+00	-1.496E-01	1.709E+02	8.030E+01	2.366E+02	2.145E+03
227.25	8.131E+00	1.931E+03	9.437E+00	3.726E+00	-1.626E-01	3.227E+00	-7.287E-01	3.558E+00	-1.483E-01	1.707E+02	7.314E+01	2.307E+02	2.163E+03
227.30	7.884E+00	1.934E+03	9.442E+00	3.761E+00	-1.832E-01	3.167E+00	-7.106E-01	3.585E+00	-1.445E-01	1.756E+02	6.683E+01	2.254E+02	2.162E+03
227.35	7.839E+00	1.936E+03	9.447E+00	3.809E+00	-2.011E-01	3.122E+00	-6.979E-01	3.589E+00	-1.376E-01	1.804E+02	6.132E+01	2.205E+02	2.146E+03
227.40	7.820E+00	1.938E+03	9.453E+00	3.874E+00	-2.167E-01	3.100E+00	-6.921E-01	3.586E+00	-1.273E-01	1.866E+02	5.458E+01	2.157E+02	2.127E+03
227.45	7.730E+00	1.940E+03	9.459E+00	3.952E+00	-2.306E-01	3.101E+00	-6.936E-01	3.585E+00	-1.134E-01	1.910E+02	4.893E+01	2.121E+02	2.113E+03
227.50	7.718E+00	1.942E+03	9.464E+00	4.036E+00	-2.436E-01	3.119E+00	-7.015E-01	3.585E+00	-9.616E-02	1.955E+02	4.213E+01	2.086E+02	2.106E+03
227.55	7.764E+00	1.944E+03	9.468E+00	4.118E+00	-2.569E-01	3.145E+00	-7.144E-01	3.577E+00	-7.605E-02	1.979E+02	3.525E+01	2.054E+02	2.105E+03
227.60	7.768E+00	1.946E+03	9.471E+00	4.187E+00	-2.718E-01	3.172E+00	-7.299E-01	3.550E+00	-5.372E-02	1.995E+02	2.899E+01	2.029E+02	2.108E+03
227.65	8.010E+00	1.947E+03	9.478E+00	4.238E+00	-2.883E-01	3.197E+00	-7.451E-01	3.502E+00	-2.930E-02	2.018E+02	2.246E+01	2.006E+02	2.120E+03
227.70	8.100E+00	1.950E+03	9.485E+00	4.266E+00	-3.055E-01	3.223E+00	-7.569E-01	3.437E+00	-2.676E-03	2.014E+02	1.529E+01	1.987E+02	2.147E+03
227.75	8.200E+00	1.952E+03	9.491E+00	4.270E+00	-3.240E-01	3.253E+00	-7.639E-01	3.366E+00	2.484E-02	2.012E+02	6.691E+00	1.972E+02	2.173E+03
227.80	8.287E+00	1.956E+03	9.495E+00	4.254E+00	-3.451E-01	3.288E+00	-7.648E-01	3.299E+00	5.144E-02	1.993E+02	-1.620E+00	1.968E+02	2.180E+03
227.85	8.434E+00	1.959E+03	9.499E+00	4.227E+00	-3.702E-01	3.323E+00	-7.593E-01	3.245E+00	7.541E-02	1.946E+02	-9.777E+00	1.972E+02	2.165E+03
227.90	8.573E+00	1.962E+03	9.505E+00	4.194E+00	-3.992E-01	3.351E+00	-7.460E-01	3.207E+00	9.623E-02	1.896E+02	-1.975E+01	1.982E+02	2.142E+03
227.95	8.477E+00	1.965E+03	9.510E+00	4.156E+00	-4.314E-01	3.366E+00	-7.246E-01	3.180E+00	1.133E-01	1.818E+02	-2.961E+01	1.998E+02	2.120E+03
228.00	8.313E+00	1.967E+03	9.513E+00	4.105E+00	-4.651E-01	3.364E+00	-6.968E-01	3.164E+00	1.254E-01	1.769E+02	-3.986E+01	2.012E+02	2.103E+03
228.05	8.247E+00	1.969E+03	9.516E+00	4.032E+00	-4.967E-01	3.344E+00	-6.644E-01	3.161E+00	1.316E-01	1.745E+02	-5.098E+01	2.024E+02	2.094E+03
228.10	8.365E+00	1.970E+03	9.517E+00	3.932E+00	-5.232E-01	3.304E+00	-6.293E-01	3.178E+00	1.315E-01	1.737E+02	-6.132E+01	2.040E+02	2.094E+03
228.15	8.306E+00	1.972E+03	9.519E+00	3.805E+00	-5.428E-01	3.244E+00	-5.934E-01	3.218E+00	1.250E-01	1.753E+02	-7.080E+01	2.061E+02	2.098E+03
228.20	8.164E+00	1.973E+03	9.520E+00	3.665E+00	-5.547E-01	3.163E+00	-5.584E-01	3.283E+00	1.132E-01	1.764E+02	-7.977E+01	2.090E+02	2.108E+03
228.25	8.115E+00	1.975E+03	9.520E+00	3.523E+00	-5.597E-01	3.065E+00	-5.261E-01	3.369E+00	9.721E-02	1.768E+02	-8.796E+01	2.126E+02	2.115E+03
228.30	8.056E+00	1.976E+03	9.519E+00	3.391E+00	-5.591E-01	2.956E+00	-4.980E-01	3.470E+00	7.845E-02	1.726E+02	-9.403E+01	2.161E+02	2.112E+03
228.35	8.080E+00	1.978E+03	9.518E+00	3.275E+00	-5.543E-01	2.842E+00	-4.746E-01	3.577E+00	5.876E-02	1.658E+02	-9.905E+01	2.192E+02	2.100E+03
228.40	8.060E+00	1.978E+03	9.517E+00	3.178E+00	-5.465E-01	2.729E+00	-4.557E-01	3.681E+00	4.041E-02	1.567E+02	-1.040E+02	2.227E+02	2.084E+03
228.45	7.833E+00	1.979E+03	9.515E+00	3.098E+00	-5.377E-01	2.622E+00	-4.398E-01	3.772E+00	2.552E-02	1.460E+02	-1.080E+02	2.262E+02	2.068E+03
228.50	7.758E+00	1.979E+03	9.511E+00	3.027E+00	-5.300E-01	2.530E+00	-4.265E-01	3.848E+00	1.488E-02	1.367E+02	-1.119E+02	2.303E+02	2.055E+03
228.55	7.783E+00	1.978E+03	9.505E+00	2.960E+00	-5.266E-01	2.462E+00	-4.158E-01	3.913E+00	7.561E-03	1.321E+02	-1.166E+02	2.363E+02	2.040E+03
228.60	7.627E+00	1.977E+03	9.502E+00	2.902E+00	-5.294E-01	2.417E+00	-4.059E-01	3.971E+00	2.700E-03	1.319E+02	-1.209E+02	2.429E+02	2.032E+03
228.65	7.665E+00	1.976E+03	9.499E+00	2.859E+00	-5.390E-01	2.389E+00	-3.936E-01	4.027E+00	-2.203E-04	1.329E+02	-1.258E+02	2.495E+02	2.043E+03
228.70	7.820E+00	1.975E+03	9.496E+00	2.839E+00	-5.561E-01	2.370E+00	-3.776E-01	4.083E+00	-2.780E-03	1.382E+02	-1.330E+02	2.570E+02	2.066E+03
228.75	7.882E+00	1.974E+03	9.492E+00	2.846E+00	-5.807E-01	2.362E+00	-3.575E-01	4.137E+00	-6.575E-03	1.441E+02	-1.407E+02	2.642E+02	2.086E+03
228.80	7.884E+00	1.974E+03	9.489E+00	2.881E+00	-6.109E-01	2.368E+00	-3.331E-01	4.179E+00	-1.172E-02	1.483E+02	-1.481E+02	2.698E+02	2.099E+03
228.85	7.889E+00	1.973E+03	9.489E+00	2.938E+00	-6.440E-01	2.393E+00	-3.049E-01	4.203E+00	-1.753E-02	1.507E+02	-1.562E+02	2.761E+02	2.110E+03
228.90	7.782E+00	1.973E+03	9.488E+00	3.014E+00	-6.778E-01	2.446E+00	-2.745E-01	4.207E+00	-2.455E-02	1.531E+02	-1.639E+02	2.825E+02	2.115E+03
228.95	7.576E+00	1.973E+03	9.489E+00	3.106E+00	-7.104E-01	2.531E+00	-2.438E-01	4.193E+00	-3.349E-02	1.523E+02	-1.698E+02	2.880E+02	2.115E+03
229.00	7.386E+00	1.973E+03	9.489E+00	3.206E+00	-7.396E-01	2.647E+00	-2.148E-01	4.163E+00	-4.467E-02	1.517E+02	-1.752E+02	2.939E+02	2.113E+03
229.05	7.396E+00	1.973E+03	9.489E+00	3.303E+00	-7.633E-01	2.788E+00	-1.897E-01	4.122E+00	-5.856E-02	1.533E+02	-1.801E+02	3.011E+02	2.105E+03
